Date,PrevOpen,PrevHigh,PrevLow,PrevAdjClose,PrevVol,9MA,20MA,UpperBB,MidBB,LowerBB,SAR,ADX,APO,CCI,DX,MACD,MACDSIGNAL,MACDHIST,MOM,ROC,RSI,STOCHSLOWK,STOCHSLOWD,ULTOSC,OBV,ATR,BETA,LINEARREG,LINEARREG_ANGLE,LINEARREG_SLOPE,STDDEV,TSF,Open,Adj Close,DailyResult
2002-06-18,1.0135713815689087,1.0592857599258423,0.9178571701049805,0.9221428632736206,4855200.0,1.1012698411941528,,,,,1.2191359535217285,,,-222.15535610906062,40.19570914631901,,,,-0.20642852783203125,-18.29113598474218,27.106860628424617,2.43227067081295,6.614550440488451,,88827200.0,0.0660768887218164,0.41522960941387677,1.047959191458566,-0.42094085031982786,-0.007346935979612581,0.08246534147072951,1.0406122554789534,0.9385714530944824,0.9107142686843872,0
2002-06-19,0.9385714530944824,0.9392856955528259,0.8421428799629211,0.9107142686843872,10808000.0,1.0747619072596233,,,,,1.2010592265167237,,,-218.43399987099707,48.99871819661355,,,,-0.20714282989501953,-18.53034973417089,26.513384060351914,8.277779749078384,4.48264806291709,,78019200.0,0.06829588349810843,0.25738134074524843,1.0015102096966333,-0.7089202466335502,-0.01237362387416127,0.07707218559547027,0.9891365858224721,0.9114285707473755,0.9514285922050476,1
2002-06-20,0.9114285707473755,0.9964285492897034,0.8928571343421936,0.9514285922050476,5482400.0,1.051825397544437,1.1027857154607772,,,,1.1723459187924195,,,-124.84602389792403,33.07763435939899,,,,-0.1957142949104309,-17.061021526495246,32.207727121757806,20.260589976153096,10.323546798681475,,83501600.0,0.07081556431592281,0.7682553786827088,0.9664489899362837,-0.9423719715043877,-0.01644897696736095,0.06189358519057824,0.9500000129689228,0.9714285731315613,0.9571428298950195,0
2002-06-21,0.9714285731315613,1.0399999618530273,0.949999988079071,0.9571428298950195,6111000.0,1.0348412725660536,1.0940714299678802,1.2660869552266423,1.0861428499221801,0.9061987446177179,1.1459296756860595,,,-76.44449376444784,22.342855380986045,,,,-0.2250000238418579,-19.033234700071077,32.992518880316474,35.4709046023796,21.336424775870356,,89612600.0,0.07218587927721092,0.9804894656493226,0.9370000004768371,-1.126791580791171,-0.019668758832491362,0.02683813724684417,0.9173312416443457,0.9821428656578064,0.979285717010498,0
2002-06-24,0.9821428656578064,0.9892857074737549,0.947857141494751,0.979285717010498,2346400.0,1.015158732732137,1.0823214292526244,1.2534975878270735,1.0752857089042664,0.8970738299814592,1.1216267320282085,,,-71.26580380868569,22.673218904716972,,,,-0.13928568363189697,-12.45210485016024,36.08045658909882,49.80084519672577,35.17744659175282,,91959000.0,0.06998892832733898,0.850134778773982,0.9241020389965604,-1.1464821099641782,-0.020012558685554252,0.02473286106863783,0.9040894803110061,0.979285717010498,0.9785714149475098,0
2002-06-25,0.979285717010498,1.014285683631897,0.9571428298950195,0.9785714149475098,2567600.0,0.9968253903918796,1.0710714280605316,1.2353680646040281,1.0637142777442932,0.8920604908845582,1.0992680238629855,,,-53.85316786547411,16.449071074558354,,,,-0.1778571605682373,-15.379865590827013,36.02278593497392,59.77499993842799,48.348916579177775,,89391400.0,0.06907135157087745,0.775425338245425,0.9137550915990555,-1.1499887014336554,-0.020073784838665974,0.024992246746684363,0.8936813067603897,0.9885714054107666,0.9642857313156128,0
2002-06-26,0.9885714054107666,1.0071429014205933,0.9471428394317627,0.9642857313156128,3941000.0,0.9811904695298936,1.0610357165336608,1.2253154284145373,1.054071420431137,0.8828274124477367,1.0786980123509804,,,-54.032139664726905,18.236119444587175,,,,-0.1892857551574707,-16.40867145010586,34.82393682304621,60.21822224051218,56.598022458555306,,85450400.0,0.06842340231501695,0.6721622101346638,0.9078979577336993,-1.0865107338745132,-0.018965463061909098,0.011208593257529131,0.8889324946717903,0.9635714292526245,0.9885714054107666,1
2002-06-27,0.9635714292526245,0.9964285492897034,0.9214285612106323,0.9885714054107666,2924600.0,0.9730952315860324,1.0561071455478668,1.2202523966583092,1.0483214199542998,0.8763904432502904,1.0597736017599357,,,-50.71032708987647,22.808217448422567,,,,-0.10428571701049805,-9.542484087896986,38.56696436278174,58.041098774403714,59.34477365111462,,88375000.0,0.06889315844102081,0.6878453453483941,0.9185101968901499,-0.8711525545875201,-0.015205652111179226,0.011302878299825575,0.9033045447789707,1.0092856884002686,0.9435714483261108,0
2002-06-28,1.0092856884002686,1.018571376800537,0.9428571462631226,0.9435714483261108,3817800.0,0.9672222203678555,1.0502142876386642,1.2193673153128772,1.0419285655021668,0.8644898156914564,1.0423631440161745,,,-45.664765555820345,16.75385142067475,,,,-0.13928568363189697,-12.86279413241177,34.601644230279085,42.654794384992684,53.63803846663618,,84557200.0,0.06938037787647751,0.3362637960283408,0.9139999951635088,-0.8007396273395845,-0.013976452900813176,0.015697378950961724,0.9000235422626957,0.9607142806053162,0.9992856979370117,1
2002-07-01,0.9607142806053162,1.0135713815689087,0.9607142806053162,0.9992856979370117,9234400.0,0.9740476144684685,1.046214285492897,1.215696402445617,1.0380714237689972,0.8604464450923774,1.0263455228919143,,-0.08860805707100117,-14.40150822622429,16.75385142067475,,,,0.012857139110565186,1.3034029677589043,42.48614413915913,53.189251164531335,51.2950481079759,,93791600.0,0.06942463183121468,0.8049227989944424,0.9342244812420436,-0.5235627796400791,-0.009138148695557981,0.019438006801676296,0.9250863325464856,1.0,1.0278571844100952,1
2002-07-02,1.0,1.0464285612106323,0.9928571581840515,1.0278571844100952,4585000.0,0.9898412691222297,1.042107143998146,1.2057551878866255,1.0330357134342194,0.8603162389818133,0.8421428799629211,,-0.08670787245799338,47.973259182211045,7.622968298163898,,,,0.10571432113647461,11.463985174833669,46.07649328353148,62.694714535488686,52.8462533616709,,98376600.0,0.0682922583451694,1.0660205207785074,0.9658775619098117,-0.16541062992983327,-0.0028869681305937716,0.028977826135040324,0.9629905937792179,1.0535714626312256,1.1728571653366089,1
2002-07-03,1.0535714626312256,1.1950000524520874,1.039285659790039,1.1728571653366089,9020200.0,1.0128571457333035,1.0455000013113023,1.2154321500473118,1.0357857167720794,0.8561392834968472,0.8462285935878754,23.578532903364923,-0.06974358321764529,225.0250858850964,22.059234031800703,,,,0.2621428966522217,28.784318602025614,59.793992429578466,85.73199382502666,67.20531984168223,,107396800.0,0.07535301618065675,0.32628747453682866,1.029734708581652,0.34709856681831,0.006058086929740487,0.07807506323792489,1.0357927955113924,1.1785714626312256,1.2142857313156128,1
2002-07-05,1.1785714626312256,1.2142857313156128,1.1178570985794067,1.2142857313156128,4957400.0,1.0386507974730597,1.0487142890691756,1.229195816165787,1.0391428589820861,0.8490899017983852,0.8601794519424438,23.676684021198476,-0.04759614628094888,238.40091027465212,24.952648553034663,,,,0.2628571391105652,27.627626630534905,62.71259906941108,92.34963155987856,80.25877997346463,60.23101021564907,112354200.0,0.07685841736319599,0.08513746885230779,1.1005306294986181,0.8883283367293056,0.01550549674820114,0.1040637589351554,1.1160361262468192,1.2142857313156128,1.2764285802841187,1
2002-07-08,1.2142857313156128,1.2992857694625854,1.2135714292526245,1.2764285802841187,2003400.0,1.0689682629373338,1.0524285763502121,1.2517088510006806,1.0438571453094483,0.836005439618216,0.881425828704834,24.570868966523136,-0.02376830616058445,215.3236836466399,36.19527325574372,,,,0.3192857503890991,33.358213676857275,66.62611675488697,95.05164292947744,91.04442277146087,64.50796612118197,114357600.0,0.07749098328082206,0.11500996271172635,1.169775526864188,1.3159525615907712,0.022971744458753985,0.10730331027344348,1.1927472713229421,1.2521429061889648,1.1757142543792725,0
2002-07-09,1.2521429061889648,1.2521429061889648,1.1678571701049805,1.1757142543792725,1953000.0,1.0896825459268358,1.0544285744428634,1.2600930450314818,1.046714287996292,0.8333355309611024,0.9148546239654541,24.624493854983424,-0.009088823428520687,119.35392904931446,25.321617404967174,,,,0.19642853736877441,20.05834803436315,56.31081824825315,84.30752311800413,90.56959920245338,57.66482700394929,112404600.0,0.07971101377355892,0.40645100231039794,1.1956530690193177,1.384363614555554,0.02416640598695357,0.08182284388632868,1.2198194750062714,1.1749999523162842,1.1607142686843872,0
2002-07-10,1.1749999523162842,1.1964285373687744,1.1142857074737549,1.1607142686843872,2935800.0,1.1116666727595859,1.0546785742044449,1.2607557562035405,1.0469285726547242,0.8331013891059078,0.9456091156052246,23.854906981881527,0.0046337040571065025,72.32379109620857,13.850277631556853,,,,0.18214285373687744,18.613138597211897,54.946359224729456,66.54195358898609,81.96703987882255,61.11072945324586,109468800.0,0.07988471492509183,0.5600297441457992,1.208795918737139,1.3428319028489821,0.02344113011936565,0.04222631786549647,1.2322370488565046,1.1614285707473755,1.1635714769363403,1
2002-07-11,1.1614285707473755,1.1785714626312256,1.1321429014205933,1.1635714769363403,1554000.0,1.1277777817514207,1.05471428334713,1.262295125267574,1.0474285721778869,0.8325620190881996,0.9739032479138136,23.14029059971548,0.01864469357025933,61.177895931627184,13.850277631556859,,,,0.19928574562072754,20.66666955123708,55.16919296548948,44.33929187938154,65.0629228621239,60.6722948149188,111022800.0,0.07749498965977329,1.219413443944438,1.2213469539369857,1.3199080972382529,0.023040818120097065,0.043562297045977985,1.2443877720570826,1.1542856693267822,1.2692856788635254,1
2002-07-12,1.1542856693267822,1.2785714864730835,1.132857084274292,1.2692856788635254,2529800.0,1.1630952490700617,1.0634285718202592,1.2913834297867959,1.05625,0.821116570213204,0.9999338496377153,23.494451122656045,0.03704670606515359,91.31318384827826,28.098537920883366,0.01705318165848224,-0.028560769741083666,0.04561395139956591,0.2807142734527588,28.39595318216974,62.549647254483155,52.37599306582583,54.419079511397804,66.63617471564706,113552600.0,0.08236780484113174,0.602874395874387,1.2558367354529243,1.4273319800807291,0.024916797155862327,0.0523145828615657,1.2807535326087867,1.2785714864730835,1.2078571319580078,0
2002-07-15,1.2785714864730835,1.2799999713897705,1.2071428298950195,1.2078571319580078,2837800.0,1.1900793711344402,1.0714642852544785,1.3066041507250583,1.0625,0.8183958492749417,1.0238820032237048,23.83634836317893,0.055009159522178885,82.67566956576378,28.281012489976433,0.02147097076991944,-0.018554421638883045,0.040025392408802485,0.264285683631897,28.00908019215058,56.7075471985224,55.630069995686405,50.781784980297914,58.2403730879984,110714800.0,0.08168847174496167,0.3077281319643981,1.2687755073819842,1.3974879362835586,0.02439560366200877,0.04054122103912214,1.293171111043993,1.2428570985794067,1.1428571939468384,0
2002-07-16,1.2428570985794067,1.2485713958740234,1.0764285326004028,1.1428571939468384,4239200.0,1.201111117998759,1.0784285753965377,1.3141989012231734,1.0703214317560197,0.826443962288866,1.0459143045228152,22.32070933009236,0.06937729548185301,27.819026140372742,2.6174018999669464,0.019502337887448595,-0.010943069733616716,0.03044540762106531,0.14357149600982666,14.367412273209212,51.25263564550991,57.62696130905388,55.21100812352203,51.62295583270862,106475600.0,0.08814949971129446,0.4613679934272707,1.2583673545292446,1.2024052069377904,0.020989011146210053,0.04555684483692048,1.2793563656754547,1.1528571844100952,1.1264286041259766,0
2002-07-17,1.1528571844100952,1.1571428775787354,1.104285717010498,1.1264286041259766,1941800.0,1.197380953364902,1.0887500017881393,1.315689112993406,1.0805357187986373,0.8453823246038686,1.0661840217179968,20.91333022794055,0.08431319166452456,1.2318859833190374,2.6174018999669504,0.016427170054931883,-0.005469021775906996,0.02189619183083888,0.09857141971588135,9.589991801482922,49.94492915517321,37.88619369783441,50.381075000858225,49.66008170855492,104533800.0,0.08562861834393323,0.049102566055956184,1.2370000158037457,0.9120682358695864,0.015919938454261193,0.05147296528308415,1.252919954258007,1.1449999809265137,1.0892857313156128,0
2002-07-18,1.1449999809265137,1.1635714769363403,1.0757142305374146,1.0892857313156128,1261400.0,1.186587307188246,1.0990357190370559,1.3113329212780283,1.0894642919301987,0.8675956625823691,1.2992857694625854,19.58635126469813,0.0943956115306952,-28.08969675978663,2.335624742546702,0.010867682098088638,-0.002201681001107869,0.013069363099196507,-0.0835714340209961,-7.125457088119602,47.02366747965652,21.2788166721179,38.93065722633539,49.51338509827174,103272400.0,0.08578780606214699,0.052628411399461714,1.2049183811460225,0.5659236094657588,0.009877551518953764,0.06387485276766726,1.2147959326649762,1.117142915725708,1.1492856740951538,1
2002-07-19,1.117142915725708,1.166428565979004,1.110714316368103,1.1492856740951538,2899400.0,1.1755555603239272,1.1081071496009827,1.3132243083316992,1.099357146024704,0.8854899837177087,1.294814338684082,18.3163581908881,0.10467949127539611,-10.214619811087108,1.8064482313576904,0.011174429908068495,0.00047354118072740403,0.01070088872734109,-0.06500005722045898,-5.35294581367064,51.91624242570987,22.406272401049055,27.19042759033378,52.444413649539776,106171800.0,0.08517030810509299,0.13378636323966944,1.17895918573652,0.20759506560859464,0.003623233260689201,0.03848560620467051,1.1825824189972092,1.1528571844100952,1.159999966621399,1
2002-07-22,1.1528571844100952,1.1607142686843872,1.1221429109573364,1.159999966621399,1792000.0,1.1711904870139227,1.1157857209444046,1.3144833703072056,1.109500002861023,0.9045166354148402,1.2904323365211487,17.1370789080645,0.10102564096450806,-21.861141147072452,1.8064482313576866,0.012142116856350471,0.0028072563158520174,0.009334860540498454,-0.11642861366271973,-9.121435814043277,52.75532710368164,30.472572213266073,24.719220428811,53.42845135907908,107963800.0,0.08184181164951855,-0.13931489775946618,1.1578367233276368,-0.07978244241132618,-0.0013924672053410457,0.02467336011546605,1.1564442561222956,1.1357142925262451,1.170714259147644,1
2002-07-23,1.1357142925262451,1.1792857646942139,1.1150000095367432,1.170714259147644,1993600.0,1.1728571520911322,1.1256428629159927,1.316580966569939,1.1190714299678803,0.9215618933658216,1.286137974401474,16.056808131808445,0.0940155646739862,-29.97939800951337,2.0132880404797455,0.013616605842353469,0.004969126221152307,0.008647479621201161,-0.004999995231628418,-0.4252729957984758,53.626810352759826,58.83279918716054,37.23721460049188,50.04741488657635,109957400.0,0.08058780761437227,-0.3370043054629646,1.1389591693878174,-0.33612551497028675,-0.0058665642371544474,0.028920699858766004,1.133092605150663,1.1764285564422607,1.1464285850524902,0
2002-07-24,1.1764285564422607,1.2135714292526245,1.1307142972946167,1.1464285850524902,1577800.0,1.171984142727322,1.1335357218980788,1.314359683536584,1.1274642884731292,0.9405688934096744,1.2819294995241928,15.539550305880686,0.07702838457547712,-18.319620200734143,8.815198568819836,0.012679338529296702,0.006511168682781186,0.006168169846515516,-0.014285683631896973,-1.2307666078826718,51.31617292434708,63.926591601878876,51.077321000768485,49.340831711521375,108379600.0,0.08074990221034624,-0.06335788923311508,1.1304693801062446,-0.39431832363420727,-0.006882261705922556,0.028261155527890085,1.123587118400322,1.1464285850524902,1.1142857074737549,0
2002-07-25,1.1464285850524902,1.1592856645584106,1.0742857456207275,1.1142857074737549,3355800.0,1.1549206442303128,1.1416071504354477,1.3064699007859013,1.1349642872810364,0.9634586737761716,1.2778051941444573,14.65146001128269,0.0645192296077044,-98.4700923378349,3.1062861815087546,0.009236414206184484,0.007056217787461846,0.0021801964187226387,-0.04928576946258545,-4.2357320061122365,48.346979701188936,57.24578853608275,60.001726441707376,49.95455794893361,105023800.0,0.08105347483372745,0.8207348480481919,1.1203877483095441,-0.4202215200474891,-0.007334380621438498,0.018976883710181396,1.1130533676881056,1.125,1.0364285707473755,0
2002-07-26,1.125,1.1278570890426636,1.034999966621399,1.0364285707473755,4755800.0,1.133492072423299,1.1436428636312486,1.301816729321642,1.1373571455478668,0.9728975617740917,1.269664416203508,14.352150827643518,0.0493269226489923,-191.39498906028442,10.461131440334299,0.00022288237137191302,0.005689550704243859,-0.005466668332871946,-0.2328571081161499,-18.345523942619614,42.00679252108408,26.937770573047427,49.37005023700301,44.01974421071929,100268000.0,0.08189659251855154,0.8325589675063408,1.1020204033170427,-0.43101445470171573,-0.007522763262738238,0.0484397294849987,1.0944976400543045,1.0499999523162842,0.8714285492897034,0
2002-07-29,1.0499999523162842,1.058571457862854,0.8500000238418579,0.8714285492897034,7046200.0,1.1050000058280096,1.1404285788536073,1.317129206309925,1.1337500005960464,0.9503707948821679,1.2555845492285815,15.851885538507146,0.028058603405952454,-298.09059521785787,35.34843677973431,-0.020003936388952148,0.0005508532856046576,-0.020554789674556807,-0.33642858266830444,-27.853342400101067,32.33038991574933,11.803947721253072,31.99583561012774,39.439193943031064,93221800.0,0.09094479548301186,1.6465347848472782,1.0336938636643547,-0.8416568344195767,-0.0146907396368928,0.10814861721571258,1.0190031240274617,0.8964285850524902,0.8764285445213318,0
2002-07-30,0.8964285850524902,0.9242857098579407,0.8500000238418579,0.8764285445213318,3260600.0,1.077063500881195,1.1351071506738664,1.3352215232079487,1.1276071429252625,0.9199927626425763,1.2231377871976437,17.244496341451942,-0.0015750955312678894,-227.78016043952255,35.34843677973431,-0.03522433395888869,-0.006604184163294011,-0.028620149795594678,-0.2664286494255066,-23.312505782581606,32.83529044031279,4.654352408012245,14.465356900770907,36.01622735458051,96482400.0,0.08975485909251692,0.23564607884490704,0.973204059260232,-1.1957522598998,-0.02087284444452642,0.11595267788135732,0.9523312148157057,0.8935714364051819,0.9142857193946838,1
2002-07-31,0.8935714364051819,0.9428571462631226,0.8935714364051819,0.9142857193946838,3777200.0,1.0561111105812921,1.128857147693634,1.3457274553423488,1.1219285696744918,0.898129684006635,1.1932867661291808,18.234592437709797,-0.023539380003244625,-141.23120474151986,31.105841689061876,-0.043727784384652635,-0.014028904207565737,-0.029698880177086898,-0.21214288473129272,-18.833229549945564,36.687123761238574,11.316085784311248,9.258128637858848,35.23700024250595,100259600.0,0.08808869785317933,0.4322003809615153,0.9309795788356237,-1.410881987813751,-0.02462951442697546,0.09646888669429496,0.9063500644086482,0.9285714030265808,0.9535714387893677,1
2002-08-01,0.9285714030265808,0.9599999785423279,0.9057142734527588,0.9535714387893677,3333400.0,1.0335714221000671,1.1174285739660264,1.3449624868877794,1.1109642833471298,0.8769660798064801,1.165823826746195,18.87097941400885,-0.038351655388489725,-98.26158788639054,27.144010105896555,-0.04675780599859958,-0.020574684565772505,-0.026183121432827073,-0.13571429252624512,-12.459016824018498,40.50050987906677,21.776476593200613,12.582304928508028,33.962673431157135,103593000.0,0.0856741983700643,0.525784246077336,0.9210816196032933,-1.2994110474601144,-0.022682890132233336,0.06071110171199889,0.89839872947106,0.949999988079071,0.8914285898208618,0
2002-08-02,0.949999988079071,0.9599999785423279,0.8778571486473083,0.8914285898208618,4529000.0,1.0058730112181768,1.1010357171297074,1.3422419422900833,1.0948214262723923,0.8474009102547013,1.140557922513848,19.72328855951125,-0.05513279216411804,-97.07150511572263,30.803307451042443,-0.05355616637170235,-0.027170980926958473,-0.02638518544474388,-0.257857084274292,-22.43629152319382,36.731726211682705,25.97443287852788,19.688998418679905,33.78980412804653,99064000.0,0.08542195776470396,0.49178522648717526,0.8954489707946778,-1.326111051360774,-0.023149137837546213,0.030030608306451514,0.8722998329571316,0.8864285945892334,0.7778571248054504,0
2002-08-05,0.8864285945892334,0.8878571391105652,0.706428587436676,0.7778571248054504,6655600.0,0.9616666634877523,1.077357143163681,1.338645934945941,1.0698928534984589,0.8011397720509768,1.1173132906200889,21.749062386279512,-0.07298078063206792,-138.1511316775467,48.084122134266934,-0.06733202237611269,-0.03520318921678932,-0.03212883315932337,-0.3821428418159485,-32.9433493803429,31.045743499109552,28.43569505441415,25.39553484204754,33.9525225829273,92408400.0,0.0925346752375241,0.6237479649652032,0.8403673410415649,-1.5816632079568775,-0.027612244951856005,0.05852856635662605,0.8127550960897088,0.7785714268684387,0.7749999761581421,0
2002-08-06,0.7785714268684387,0.8128571510314941,0.7607142925262451,0.7749999761581421,3808000.0,0.9226984050538805,1.0583928585052491,1.3427312208990623,1.0498571395874023,0.7569830582757424,1.0762248203017477,23.630138082564326,-0.0976877372998457,-117.7324285703889,48.084122134266934,-0.07758567614771683,-0.04367968660297482,-0.03390598954474201,-0.39571428298950195,-33.801098764920454,30.91608619212436,25.024752394185608,26.478293442375872,35.72805439526924,88600400.0,0.08964954547093303,0.7012511644647401,0.7926326479230608,-1.780992067047104,-0.031094190838572743,0.07298393794194466,0.7615384570844881,0.795714259147644,0.7607142925262451,0
2002-08-07,0.795714259147644,0.8035714030265808,0.7428571581840515,0.7607142925262451,3217200.0,0.8822222153345743,1.0383571445941926,1.3436055818622936,1.0298571407794952,0.7161086996966969,1.0392451970152405,25.485453786513826,-0.12178572018941247,-107.22525931906074,49.60455793785732,-0.0858745970146495,-0.05211866868530975,-0.03375592832933975,-0.3857142925262451,-33.644860007445196,30.236140598347916,25.539898952146867,26.33344880024887,40.199596831905296,85383200.0,0.0875827382831899,0.44752175512144504,0.745959186553955,-1.9853087378043814,-0.03466404820536519,0.07690652715184676,0.7112951383485899,0.7607142925262451,0.793571412563324,1
2002-08-08,0.7607142925262451,0.793571412563324,0.7428571581840515,0.793571412563324,2758000.0,0.8540476163228353,1.020464289188385,1.3348681391334063,1.0113571375608443,0.6878461359882824,1.0059635360573842,27.208246940181223,-0.14420329951322985,-93.32254661478136,49.60455793785732,-0.08876905709815275,-0.05944874636787835,-0.0293203107302744,-0.3207142949104309,-28.7820522832996,33.84023972257531,27.60562722553426,26.056759523955574,44.056241511472976,88141200.0,0.08494927514719579,0.33393853876727875,0.725693874699729,-1.9400290545774512,-0.03387284056170956,0.04702931110871409,0.6918210341380193,0.7964285612106323,0.7964285612106323,0
2002-08-09,0.7964285612106323,0.8035714030265808,0.7507143020629883,0.7964285612106323,2283400.0,0.8431745966275533,0.9964642852544785,1.3013332570352574,0.9877142816781997,0.6740953063211421,0.9760100411953134,28.608522031093568,-0.1588919449311037,-83.26712719119111,46.812098212954005,-0.08979726260369747,-0.06551844961504218,-0.024278812988655293,-0.24000000953674316,-23.156444767214158,34.158771072368275,35.12697667801098,29.42416761856403,45.60294273015537,90424600.0,0.08265697699122412,0.5545910459036137,0.7178571360451835,-1.7803630891369762,-0.031083202493059767,0.013061857409043259,0.6867739335521237,0.7985714077949524,0.7871428728103638,0
2002-08-12,0.7985714077949524,0.8214285969734192,0.7785714268684387,0.7871428728103638,1500800.0,0.8330952326456705,0.97446428835392,1.2748020178945072,0.9666785687208176,0.658555119547128,0.9490518958194497,29.545399786174027,-0.16972527633874857,-67.77795025903812,41.72481060222001,-0.09032024476557066,-0.07047880864514787,-0.019841436120422787,-0.0842856764793396,-9.672127054827428,33.59270235580621,46.77870308684649,36.50376899679724,40.88381352129266,88923800.0,0.07981413364220671,-0.5404810932522199,0.7195510166031974,-1.5241398669155326,-0.026607535304603996,0.013183164741257544,0.6929434812985935,0.8028571605682373,0.7571428418159485,0
